epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,27026,0.78759,0.48529,0.8934,0.73426,0.55033,0.61733,0.40952,0.94436,0.62652,0.97429,0.000383555,0.000383555,0.000383555
111,27263.1,0.78617,0.48289,0.89282,0.76483,0.54343,0.61807,0.41622,0.94368,0.62831,0.97441,0.000379431,0.000379431,0.000379431
112,27500.5,0.77831,0.4784,0.89202,0.73983,0.55471,0.6214,0.41418,0.94066,0.62505,0.97135,0.000375308,0.000375308,0.000375308
113,27737.2,0.77963,0.47989,0.88973,0.78186,0.53319,0.61436,0.40931,0.94167,0.62792,0.97143,0.000371185,0.000371185,0.000371185
114,27976,0.77389,0.47383,0.88882,0.74652,0.54087,0.61976,0.41044,0.94111,0.62544,0.97168,0.000367061,0.000367061,0.000367061
115,28213.1,0.77562,0.47719,0.88907,0.75094,0.53087,0.61987,0.42003,0.94267,0.62318,0.9721,0.000362938,0.000362938,0.000362938
116,28450.8,0.77815,0.47594,0.89046,0.78282,0.51172,0.61623,0.4188,0.93939,0.62155,0.97197,0.000358815,0.000358815,0.000358815
117,28688.6,0.76987,0.47241,0.88917,0.7013,0.56303,0.61252,0.41473,0.93921,0.62212,0.9715,0.000354691,0.000354691,0.000354691
118,28927,0.77185,0.47335,0.88545,0.72021,0.55768,0.61053,0.40866,0.93544,0.62207,0.97026,0.000350568,0.000350568,0.000350568
119,29163.9,0.7718,0.46995,0.88521,0.73799,0.53631,0.61463,0.40922,0.93784,0.62543,0.96977,0.000346445,0.000346445,0.000346445
120,29401.1,0.7636,0.46521,0.88549,0.7241,0.54635,0.61808,0.40929,0.93738,0.6286,0.97006,0.000342321,0.000342321,0.000342321
121,29638.7,0.76397,0.46667,0.88506,0.73391,0.55521,0.61998,0.41132,0.93954,0.62612,0.97149,0.000338198,0.000338198,0.000338198
122,29875.6,0.76981,0.46829,0.88507,0.73509,0.5486,0.61611,0.41471,0.93989,0.62265,0.9722,0.000334075,0.000334075,0.000334075
123,30112.7,0.76345,0.4627,0.88293,0.77668,0.53066,0.61649,0.41211,0.93864,0.62328,0.97188,0.000329951,0.000329951,0.000329951
124,30349.5,0.75825,0.46159,0.88342,0.77198,0.54695,0.62851,0.4217,0.94057,0.62636,0.9715,0.000325828,0.000325828,0.000325828
125,30587,0.76306,0.46558,0.88526,0.77971,0.52417,0.62722,0.41546,0.93793,0.6201,0.9704,0.000321705,0.000321705,0.000321705
126,30824.6,0.75918,0.46374,0.88209,0.69336,0.56562,0.626,0.41151,0.94347,0.62598,0.9737,0.000317581,0.000317581,0.000317581
127,31061.6,0.75036,0.45465,0.8798,0.7317,0.56968,0.63447,0.41931,0.94421,0.62303,0.97257,0.000313458,0.000313458,0.000313458
128,31298.3,0.75058,0.45646,0.88197,0.73047,0.57301,0.63245,0.41719,0.94671,0.6191,0.97538,0.000309335,0.000309335,0.000309335
129,31535.4,0.75091,0.45549,0.88053,0.7075,0.57812,0.63125,0.41849,0.94405,0.6189,0.97378,0.000305211,0.000305211,0.000305211
130,31772.2,0.74893,0.45395,0.87883,0.76153,0.55961,0.62893,0.41515,0.9443,0.62123,0.97508,0.000301088,0.000301088,0.000301088
131,32009.7,0.75114,0.45569,0.87906,0.74874,0.55539,0.62624,0.41367,0.94494,0.62138,0.97629,0.000296964,0.000296964,0.000296964
132,32261.2,0.7504,0.4512,0.87952,0.71192,0.57295,0.62486,0.41927,0.9447,0.61961,0.97606,0.000292841,0.000292841,0.000292841
133,32511,0.74277,0.4468,0.87796,0.75836,0.53685,0.61712,0.41608,0.94807,0.62221,0.97809,0.000288718,0.000288718,0.000288718
134,32747.1,0.7396,0.44766,0.87521,0.74514,0.54829,0.61288,0.40814,0.94866,0.62424,0.97881,0.000284594,0.000284594,0.000284594
135,32984.1,0.74246,0.44763,0.87695,0.76768,0.54687,0.61778,0.41894,0.94362,0.62422,0.97821,0.000280471,0.000280471,0.000280471
136,33220.6,0.74033,0.44668,0.87476,0.76743,0.5473,0.61568,0.41414,0.9439,0.62397,0.97877,0.000276348,0.000276348,0.000276348
